x,y
1.0874134566770188,0.811280762546015
0.8420800723824178,0.5989737317160746
6.249594321867753,0.03726274352598311
1.127818376120122,0.890627986883259
1.9952055327860332,0.8952181876419315
3.570680203950551,-0.3083242226055375
0.05873882594301005,-0.002634685715128725
5.658942183373227,-0.6556596698613575
6.140189000339953,-0.1359656208349047
3.499072465599051,-0.39206156445989715
0.5326497672475187,0.4736961133372915
2.0923161999236553,0.9982666335364452
4.576852356694197,-1.1731222129696512
0.8949478450039449,0.8017140488339896
3.4712647233240657,-0.3908041078914019
1.7155813974689536,1.015508686045652
6.122933533547813,-0.11261181667447531
4.195828877017414,-0.8202999472363222
1.6063169730551605,1.0505862609405514
0.6805411888475887,0.5150117199652322
4.876887315562162,-0.9979900172590076
4.916454226296966,-0.8526533501948459
4.785298524267308,-1.0902662789209172
5.745364206133086,-0.4931743800769286
4.138248986474374,-0.7395041303325506
3.571158837616244,-0.42621858839296045
1.2676684024603966,0.7424477540956175
4.387525526923584,-1.1673864920886232
5.982820208516452,-0.18364219242683869
5.591804249699893,-0.43641750800657586
6.242767856035061,-0.01020537321484364
5.144065866249657,-0.9572315912894817
3.4251035851583245,-0.33108304771950364
2.835312847955632,0.19412156166223837
5.595535838397765,-0.4143711319944845
6.11520303555203,-0.1970762094107387
3.7285133470616536,-0.41918983558986733
2.3001139054104094,0.8083113630024521
2.0300638276732386,0.8897963732405333
5.475313792456588,-0.9072044684125395
1.354868776296126,0.9877753377205997
4.617796810356323,-0.7948733828651473
2.29725247776991,0.6717479434857835
5.0366176691095195,-0.8462969469561787
4.9180727709062,-1.1381708736458123
4.406745813931356,-0.9244169629836685
3.913020698600676,-0.5634565228007222
3.1018995461677994,0.015357292832169987
5.28125412751501,-0.8656151925094219
4.4742373256511785,-1.005668600120982
2.78916238975714,0.37704131767251886
0.19499778348331448,0.3334682333675706
2.2823027242318514,0.6693977903187477
4.591260423425387,-0.9814908538170078
2.9880729045848837,0.19607423828664095
2.1640356462138777,0.9905126012985846
4.026770532825847,-0.8037660810392432
0.7929714224554689,0.876337786591382
1.0773480083822875,0.8941144072665841
4.631251027264238,-0.9795063851133194
0.7981492192740517,0.5795636962463525
2.3225786630654173,0.6883462295717063
3.7971425398147183,-0.5215312224769448
0.6478242953227987,0.45619627628319337
5.041465673321393,-0.8705701585360932
5.94108619859935,-0.3991258016559461
